model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M9,M9,M9,false,,,,,icl_p8,0.35141318877163175,0.3554550938823688,0.35102417259096347,0.004433714972976234,0.20060187626672346,0.19250897338158918,0.03939929667343079,0.16437182224870317,0.12092784090769287,0.026825132212945465,0.10741881867862065,0.0895681054534663
M9.NQ1k.01.r16,M9.NQ1k.01.r16,M9,false,,NQ1k,01,r16,sft_xml,0.4100575767598062,0.5569232557929537,0.33478537098791616,0.0029999113109865764,0.2243252302821778,0.2061835654109586,0.04182282470109396,0.1628844808765078,0.12071499885543836,0.024387321531255966,0.10984627368769638,0.10498581354534867
M9.NQ1k.01.r8,M9.NQ1k.01.r8,M9,false,,NQ1k,01,r8,sft_xml,0.42443310389728667,0.5833226712244861,0.34448780925393857,0.0028413418344539346,0.24597226617650977,0.2127929083849015,0.04787344924609813,0.17191315498565693,0.13682996838472014,0.030189209830540454,0.1246835822119101,0.1095664794832626
M9.NQ1k.02.r16,M9.NQ1k.02.r16,M9,false,,NQ1k,02,r16,sft_xml,0.38764559744663957,0.5308512340551652,0.31516429210233987,0.0014820808198376613,0.1626803125725836,0.19211093850162428,0.026312154437255854,0.15044701462968996,0.09348448480502967,0.015013613007027764,0.08756778781441835,0.09321316153823608
M9.NQ1k.02.r8,M9.NQ1k.02.r8,M9,false,,NQ1k,02,r8,sft_xml,0.37497457618233543,0.50801238998677,0.3073963966197188,0.0012330193357797396,0.14650905610811985,0.18639583157981432,0.023178789802484428,0.1463690023795513,0.08190127193453164,0.016510892674528495,0.0789414839678192,0.09904595095772983
M9.NQ1k.03.r16,M9.NQ1k.03.r16,M9,false,,NQ1k,03,r16,sft_xml,0.4071385344056963,0.5392210185527802,0.3389098904792618,0.008300255050961033,0.19475291632088007,0.2120878109281699,0.04951331308102305,0.17922032931924375,0.1212692534269382,0.03220160052234124,0.11236403546215591,0.12088060981808237
M9.NQ1k.03.r8,M9.NQ1k.03.r8,M9,false,,NQ1k,03,r8,sft_xml,0.43776254758894817,0.5700199377236876,0.3653273047328745,0.014061428524543916,0.21560815673112804,0.2213370372267618,0.06426491103610281,0.20876284654134822,0.1464411490708421,0.04607319170710406,0.13638360003464148,0.14562649382942588
M9.NQ2k.01.r16,M9.NQ2k.01.r16,M9,false,,NQ2k,01,r16,sft_xml,0.4158128576833497,0.5791644757648684,0.332929864057205,0.0024259458333167295,0.22115922291262838,0.20607754960985347,0.03869045203786033,0.15740437860011372,0.12350964435997516,0.024992523530683482,0.11746364285609988,0.10281226980542
M9.NQ2k.01.r8,M9.NQ2k.01.r8,M9,false,,NQ2k,01,r8,sft_xml,0.4327271515093509,0.5795621140947882,0.3573422962389652,0.0061025778075936635,0.2555990459614965,0.2180987921145671,0.054473414654288815,0.19016351639663714,0.14969135275238585,0.036525967222257906,0.13367371890415833,0.11903437325579155
M9.NQ2k.02.r16,M9.NQ2k.02.r16,M9,false,,NQ2k,02,r16,sft_xml,0.3918164008818332,0.5374267774183046,0.31697882543194966,0.0013567479319748867,0.16016307245375513,0.19031907549628058,0.02450656137988416,0.14516414268657452,0.09147997152458175,0.017016051335113698,0.08580373521878482,0.09695524073162622
