model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M12.meta,M12.meta,M12,true,,,,,base_p1,0.18683675879781897,0.1892348985780369,0.18905838267369704,0.01051890135262297,0.12299472751149715,0.09978939921938221,0.05147280311381278,0.12524525709773893,0.08164421473283046,0.026851128782873438,0.06737308057027953,0.10232531421655702
M12.meta,M12.meta,M12,true,,,,,base_p2,0.28138345927000047,0.27166310196573085,0.30056946765292775,0.010602562985192462,0.15029583364062923,0.1546587291902236,0.0644489796884877,0.1744234922055625,0.0910829831238409,0.02742567718330613,0.08176659123262563,0.13542081861624078
M12.meta,M12.meta,M12,true,,,,,base_p3,0.5444429263472557,0.510392484610731,0.6024220198392868,0.04158404687992657,0.3405870545200379,0.289327352496086,0.15351833395635223,0.3349101142784979,0.22769517124672622,0.09684049442844452,0.19801298413855387,0.2648834040089069
M12.meta,M12.meta,M12,true,,,,,base_p4,0.5463330802592364,0.5009172465313565,0.6190049548040737,0.0391019964515389,0.36845864321647015,0.2930233805009598,0.14732778727967583,0.3265181443084638,0.22326778384219179,0.09894688688414743,0.19615594401919778,0.25738542461108194
M12.meta,M12.meta,M12,true,,,,,base_p5,0.5444429263472557,0.510392484610731,0.6024220198392868,0.04158404687992657,0.3405870545200379,0.289327352496086,0.15351833395635223,0.3349101142784979,0.22769517124672622,0.09684049442844452,0.19801298413855387,0.2648834040089069
M12.meta,M12.meta,M12,true,,,,,icl_p6,0.5362799121574922,0.5817579855973071,0.5102061925963922,0.036112856133891244,0.28615080913350144,0.26463090535512923,0.1203293477794513,0.3823958999418871,0.24299468899751603,0.07508063250413591,0.21998907899038797,0.3262139766468569
M12.meta,M12.meta,M12,true,,,,,icl_p7,0.5318599742921916,0.5455991853367198,0.5339947638186542,0.0431708313483499,0.32945289375700726,0.279998495878511,0.151601279735894,0.3886203413225534,0.2661681360017658,0.09080507608669758,0.23974805152942422,0.32614646078778037
M12.meta,M12.meta,M12,true,,,,,icl_p8,0.4357782657850872,0.4076818112622608,0.48116686127402564,0.01807138621741543,0.2641908979105407,0.23219494264657634,0.07981946845576801,0.31682493025059116,0.1929542631414052,0.05496866855378351,0.17233788976243467,0.2629441281330035
M12.meta.NQ1k.01.r16,M12.meta.NQ1k.01.r16,M12,true,,NQ1k,01,r16,sft_xml,0.4832658629525792,0.5342476793310859,0.45535815832289783,0.02336564261275383,0.22774021259082483,0.23846183139361832,0.09899899252491431,0.32342061311387277,0.18492225109712182,0.05213133408958263,0.16914604496874353,0.27420941933645304
M12.meta.NQ1k.01.r8,M12.meta.NQ1k.01.r8,M12,true,,NQ1k,01,r8,sft_xml,0.4939350732348182,0.5504163720391013,0.4623799925500696,0.02565544089253031,0.25286838442851695,0.24783638330842236,0.10985251033280008,0.33446221599784864,0.20230529097625238,0.06305964642282967,0.18286624388758274,0.28978859812791313
